page,product_name,price,rating,ram,product_dimention,camera,battery,processor
https://www.flipkart.com/search?q=mobiles&page=8,"OPPO Reno3 Pro (Auroral Blue, 128 GB)","₹31,990",4.4,8 GB RAM | 128 GB ROM | Expandable Upto 256 GB,16.26 cm (6.4 inch) Display,64MP + 13MP + 8MP + 2MP | 44MP + 2MP Dual Front Camera,4025 mAh Battery,MediaTek Helio P95 Processor
https://www.flipkart.com/search?q=mobiles&page=8,"OPPO Reno3 Pro (Midnight Black, 128 GB)","₹31,990",4.4,8 GB RAM | 128 GB ROM | Expandable Upto 256 GB,16.26 cm (6.4 inch) Display,64MP + 13MP + 8MP + 2MP | 44MP + 2MP Dual Front Camera,4025 mAh Battery,MediaTek Helio P95 Processor
https://www.flipkart.com/search?q=mobiles&page=11,Micromax X807,"₹1,899",4.1,32 MB RAM | 32 MB ROM,7.11 cm (2.8 inch) Display,0.3MP Rear Camera,1450 mAh Battery,12 MONTHS FOR HANDSET & 6 MONTHS FOR ACCESSORIES
https://www.flipkart.com/search?q=mobiles&page=9,Micromax X512,₹790,4,56 MB RAM | 24 MB ROM,4.5 cm (1.77 inch) Display,0.3MP Rear Camera,1750 mAh Battery,1 Year Warranty
https://www.flipkart.com/search?q=mobiles&page=7,Nokia 105,"₹1,359",4.2,4 MB RAM | 4 MB ROM,4.57 cm (1.8 inch) Quarter QVGA Display,800 mAh3 Li-ion Battery,Brand Warranty of 1 Year Available for Mobile from Date of Purchase,1 Year Brand Warranty
https://www.flipkart.com/search?q=mobiles&page=7,Karbonn KX3,₹799,3.9,32 MB RAM | 32 MB ROM | Expandable Upto 32 GB,4.57 cm (1.8 inch) Quarter QVGA Display,0.3MP Rear Camera,800 mAh Battery,Qualcomm Snapdragon 625 Processor
https://www.flipkart.com/search?q=mobiles&page=7,"Moto One (Black, 64 GB)","₹14,999",4.1,4 GB RAM | 64 GB ROM | Expandable Upto 256 GB,14.99 cm (5.9 inch) HD+ Display,13MP + 2MP | 8MP Front Camera,3000 mAh Battery,MediaTek Helio G90T Processor
https://www.flipkart.com/search?q=mobiles&page=7,"Redmi Note 8 Pro (Shadow Black, 128 GB)","₹18,999",4.5,8 GB RAM | 128 GB ROM | Expandable Upto 512 GB,16.59 cm (6.53 inch) Full HD+ Display,64MP + 8MP + 2MP + 2MP | 20MP Front Camera,4500 mAh Li-polymer Battery,HiSilicon Kirin 980 Processor
https://www.flipkart.com/search?q=mobiles&page=7,"Honor 20 (Sapphire Blue, 128 GB)","₹22,999",4.4,6 GB RAM | 128 GB ROM,15.9 cm (6.26 inch) Display,48MP + 2MP + 16MP | 32MP Front Camera,3750 mAh Battery,HiSilicon Kirin 980 Processor
https://www.flipkart.com/search?q=mobiles&page=14,InFocus Vibe 1,₹899,3.6,32 MB RAM | 32 MB ROM,4.57 cm (1.8 inch) QVGA Display,0.03MP Rear Camera,1000 mAh Battery,1 Year
https://www.flipkart.com/search?q=mobiles&page=14,JIVI JV 12M,₹799,3.7,10 MB RAM | 32 MB ROM | Expandable Upto 8 GB,4.57 cm (1.8 inch) Display,800 mAh Li-Ion Battery,1 Year Manufacturer Warranty,1 Year Manufacturer warranty.
https://www.flipkart.com/search?q=mobiles&page=14,Gfive U331 Combo of Two,"₹1,299",3.7,32 MB RAM | 64 MB ROM | Expandable Upto 16 GB,4.57 cm (1.8 inch) Display,0.3MP Rear Camera,950 mAh Battery,1 YEAR
https://www.flipkart.com/search?q=mobiles&page=14,Kechaoda K2,₹900,4,32 MB RAM | 32 MB ROM,4.57 cm (1.8 inch) Display,0.3MP Rear Camera,1000 mAh Battery,1 Year Manufacturer warranty.
https://www.flipkart.com/search?q=mobiles&page=14,Gfive U331 Combo of Two,"₹1,299",3.7,32 MB RAM | 64 MB ROM | Expandable Upto 16 GB,4.57 cm (1.8 inch) Display,0.3MP Rear Camera,950 mAh Battery,1 Year Manufacturer warranty.
https://www.flipkart.com/search?q=mobiles&page=14,Gfive U331 Combo of Two,"₹1,299",3.7,32 MB RAM | 64 MB ROM | Expandable Upto 16 GB,4.57 cm (1.8 inch) Display,0.3MP Rear Camera,950 mAh Battery,1 Year Manufacturer warranty.
https://www.flipkart.com/search?q=mobiles&page=14,Gfive U331 Combo of Two,"₹1,299",3.7,32 MB RAM | 64 MB ROM | Expandable Upto 16 GB,4.57 cm (1.8 inch) Display,0.3MP Rear Camera,950 mAh Battery,1 Year Manufacturer warranty.
https://www.flipkart.com/search?q=mobiles&page=13,Lava A1200,"₹1,199",4.2,32 MB RAM | 24 MB ROM | Expandable Upto 32 GB,4.57 cm (1.8 inch) Quarter QVGA Display,0.3MP Rear Camera,1750 mAh Li-ion Battery,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
https://www.flipkart.com/search?q=mobiles&page=13,"Vivo V9 (Pearl Black, 64 GB)","₹23,990",4.5,4 GB RAM | 64 GB ROM | Expandable Upto 256 GB,16.0 cm (6.3 inch) Full HD+ Display,16MP + 5MP | 24MP Front Camera,3260 mAh Li-ion Battery,Qualcomm Snapdragon 626 Processor
https://www.flipkart.com/search?q=mobiles&page=13,Muphone M350,"₹1,249",4.4,32 MB RAM | 32 MB ROM,3.66 cm (1.44 inch) Display,1.3MP Rear Camera,800 mAh Battery,Domestic Warranty
https://www.flipkart.com/search?q=mobiles&page=13,Muphone M350,₹890,4.4,32 MB RAM | 32 MB ROM,3.66 cm (1.44 inch) Display,1.3MP Rear Camera,800 mAh Battery,Domestic Warranty
https://www.flipkart.com/search?q=mobiles&page=13,Muphone M350,₹890,4.4,32 MB RAM | 32 MB ROM,3.66 cm (1.44 inch) Display,1.3MP Rear Camera,800 mAh Battery,Domestic Warranty
https://www.flipkart.com/search?q=mobiles&page=13,Muphone M350,₹890,4.4,32 MB RAM | 32 MB ROM,3.66 cm (1.44 inch) Display,1.3MP Rear Camera,800 mAh Battery,Domestic Warranty
https://www.flipkart.com/search?q=mobiles&page=2,"Realme Narzo 10A (So Blue, 64 GB)","₹9,999",4.6,4 GB RAM | 64 GB ROM | Expandable Upto 256 GB,16.56 cm (6.52 inch) HD+ Display,12MP + 2MP + 2MP | 5MP Front Camera,5000 mAh Lithium-ion Battery,MediaTek Helio G70 (12 nm) Processor
https://www.flipkart.com/search?q=mobiles&page=2,"Realme Narzo 10A (So White, 64 GB)","₹9,999",4.6,4 GB RAM | 64 GB ROM | Expandable Upto 256 GB,16.56 cm (6.52 inch) HD+ Display,12MP + 2MP + 2MP | 5MP Front Camera,5000 mAh Lithium-ion Battery,MediaTek Helio G70 (12 nm) Processor
https://www.flipkart.com/search?q=mobiles&page=2,"Asus ZenFone Max M1 (Gold, 32 GB)","₹6,499",4.1,3 GB RAM | 32 GB ROM | Expandable Upto 256 GB,13.84 cm (5.45 inch) HD+ Display,13MP Rear Camera | 8MP Front Camera,4000 mAh Battery,Qualcomm Snapdragon 430 Processor
https://www.flipkart.com/search?q=mobiles&page=2,"Realme 5s (Crystal Purple, 128 GB)","₹11,999",4.4,4 GB RAM | 128 GB ROM | Expandable Upto 256 GB,16.51 cm (6.5 inch) HD+ Display,48MP + 8MP + 2MP + 2MP | 13MP Front Camera,5000 mAh Battery,Qualcomm Snapdragon 665 Processor
https://www.flipkart.com/search?q=mobiles&page=2,"Realme 5s (Crystal Blue, 128 GB)","₹11,999",4.4,4 GB RAM | 128 GB ROM | Expandable Upto 256 GB,16.51 cm (6.5 inch) HD+ Display,48MP + 8MP + 2MP + 2MP | 13MP Front Camera,5000 mAh Battery,Qualcomm Snapdragon 665 Processor
https://www.flipkart.com/search?q=mobiles&page=12,"Apple iPhone 7 (Gold, 32 GB)","₹31,490",4.5,32 GB ROM,11.94 cm (4.7 inch) Retina HD Display,12MP Rear Camera | 7MP Front Camera,Apple A10 Fusion 64-bit processor and Embedded M10 Motion Co-processor,Qualcomm SDM855 Processor
https://www.flipkart.com/search?q=mobiles&page=12,"Lenovo Z6 Pro (Black, 128 GB)","₹26,999",3.8,8 GB RAM | 128 GB ROM | Expandable Upto 512 GB,16.23 cm (6.39 inch) Full HD+ Display,48MP + 2MP + 16MP + 8MP | 32MP Front Camera,4000 mAh Li-polymer Battery,Qualcomm Snapdragon 675AIE Octa Core 2.0GHz Processor
https://www.flipkart.com/search?q=mobiles&page=12,"Vivo V15 Pro (Topaz Blue, 128 GB)","₹28,499",4.5,8 GB RAM | 128 GB ROM | Expandable Upto 256 GB,16.23 cm (6.39 inch) Full HD+ Display,"48 Million Quad Pixel Sensor (12 Million Effective Pixel) + 8MP + 5MP, AI Triple Rear Camera | 32MP Front Camera",3700 mAh Li-ion Battery,1 Year Manufacture Warranty
https://www.flipkart.com/search?q=mobiles&page=8,"Samsung Galaxy A70 (White, 128 GB)","₹24,299",4.3,6 GB RAM | 128 GB ROM | Expandable Upto 512 GB,17.02 cm (6.7 inch) Full HD+ Display,32MP + 5MP + 8MP | 32MP Front Camera,4500 mAh Lithium-ion Battery,"Octa core (2 GHz, Dual core, Kryo 460 + 1.7 GHz, Hexa Core, Kryo 460) Processor"
https://www.flipkart.com/search?q=mobiles&page=8,"OPPO A7 (Glaze Blue, 64 GB)","₹10,990",4.3,3 GB RAM | 64 GB ROM | Expandable Upto 256 GB,15.75 cm (6.2 inch) HD+ Display,13MP + 2MP | 16MP Front Camera,4230 mAh Battery,Qualcomm Snapdragon 450 Processor
https://www.flipkart.com/search?q=mobiles&page=8,"Redmi K20 Pro (Pearl White, 256 GB)","₹29,999",4.5,8 GB RAM | 256 GB ROM,16.23 cm (6.39 inch) Full HD+ Display,48MP + 13MP + 8MP | 20MP Front Camera,4000 mAh Li-polymer Battery,Qualcomm Snapdragon 855 Processor
https://www.flipkart.com/search?q=mobiles&page=8,"I Kall K400 (Blue, 64 GB)","₹7,099",3.1,4 GB RAM | 64 GB ROM,15.24 cm (6 inch) Display,8MP + 5MP | 5MP Dual Front Camera,3000 mAh Battery,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
https://www.flipkart.com/search?q=mobiles&page=8,"Apple iPhone 11 (Green, 64 GB)","₹68,300",4.7,64 GB ROM,15.49 cm (6.1 inch) Liquid Retina HD Display,12MP + 12MP | 12MP Front Camera,A13 Bionic Chip Processor,Brand Warranty for 1 Year
https://www.flipkart.com/search?q=mobiles&page=8,"Samsung Galaxy M30 (Gradation Blue, 64 GB)","₹15,830",4.4,4 GB RAM | 64 GB ROM,16.26 cm (6.4 inch) Display,13MP Rear Camera,5000 mAh Battery,12 Months
https://www.flipkart.com/search?q=mobiles&page=8,"Samsung Galaxy A70s (Prism Crush Red, 128 GB)","₹28,000",4.4,8 GB RAM | 128 GB ROM | Expandable Upto 512 GB,17.02 cm (6.7 inch) Full HD+ Display,64MP + 5MP + 8MP | 32MP Front Camera,4500 mAh Lithium Ion Battery,Qualcomm SM6150 Processor
https://www.flipkart.com/search?q=mobiles&page=18,"Intex Aqua Lions T1 Plus (Black, 16 GB)","₹8,499",3.8,2 GB RAM | 16 GB ROM,12.7 cm (5 inch) Display,8MP Rear Camera,2400 mAh Battery,1 Year
https://www.flipkart.com/search?q=mobiles&page=11,"Gionee F9 (Black, 32 GB)","₹7,499",4.1,3 GB RAM | 32 GB ROM | Expandable Upto 256 GB,14.5 cm (5.71 inch) HD+ Display,13MP Rear Camera | 8MP Front Camera,3520 mAh Battery,1 Year Manafacturer Warranty
https://www.flipkart.com/search?q=mobiles&page=11,Samsung Metro 313 Dual Sim,"₹2,340",4.2,16 MB RAM | 2 MB ROM,5.08 cm (2 inch) Display,0.3MP Rear Camera,1000 mAh Battery,1 Year Manufacturer Warranty
https://www.flipkart.com/search?q=mobiles&page=11,"Samsung Galaxy S20+ (Cloud Blue, 128 GB)","₹77,999",4.5,8 GB RAM | 128 GB ROM | Expandable Upto 1 TB,17.02 cm (6.7 inch) Quad HD+ Display,64 MP + 12 MP +12 MP + VGA Depth Camera | 10MP Front Camera,4500 mAh Lithium-ion Battery,Exynos 990 Processor
https://www.flipkart.com/search?q=mobiles&page=11,"Asus ZenFone Max M2 (Black, 32 GB)","₹7,999",4.3,3 GB RAM | 32 GB ROM | Expandable Upto 2 TB,15.9 cm (6.26 inch) HD+ Display,13MP + 2MP | 8MP Front Camera,4000 mAh Battery,Qualcomm Snapdragon 632 Octa Core Processor
https://www.flipkart.com/search?q=mobiles&page=11,"Asus ZenFone Max Pro M2 (Blue, 64 GB)","₹11,999",4.3,4 GB RAM | 64 GB ROM | Expandable Upto 2 TB,15.9 cm (6.26 inch) Full HD+ Display,12MP + 5MP | 13MP Front Camera,5000 mAh Battery,Qualcomm Snapdragon 660 Octa Core Processor
https://www.flipkart.com/search?q=mobiles&page=10,"Motorola Razr (Gold, 128 GB)","₹1,24,999",3.9,6 GB RAM | 128 GB ROM,15.75 cm (6.2 inch) Display,16MP Rear Camera | 5MP Front Camera,2510 mAh Battery,SDM710 Processor
https://www.flipkart.com/search?q=mobiles&page=9,"LG G7+ ThinQ (Black, 128 GB)","₹20,999",4.4,6 GB RAM | 128 GB ROM | Expandable Upto 2 TB,15.49 cm (6.1 inch) Quad HD+ Display,16MP + 16MP | 8MP Front Camera,3000 mAh Li-ion Battery,Qualcomm Snapdragon 845 Processor
https://www.flipkart.com/search?q=mobiles&page=9,"Realme XT (Pearl White, 64 GB)","₹16,999",4.5,4 GB RAM | 64 GB ROM | Expandable Upto 256 GB,16.26 cm (6.4 inch) Display,64MP + 8MP + 2MP + 2MP Quad Camera | 16MP Front Camera,4000 mAh Battery,Qualcomm 712 Processor
https://www.flipkart.com/search?q=mobiles&page=7,"Honor 20 (Midnight Black, 128 GB)","₹22,999",4.4,6 GB RAM | 128 GB ROM,15.9 cm (6.26 inch) Display,48MP + 2MP + 16MP | 32MP Front Camera,3750 mAh Battery,iOS 13 Compatible
https://www.flipkart.com/search?q=mobiles&page=7,"Apple iPhone 7 Plus (Rose Gold, 32 GB)","₹34,999",4.5,32 GB ROM,13.97 cm (5.5 inch) Retina HD Display,12MP + 12MP | 7MP Front Camera,Apple A10 Fusion 64-bit processor and Embedded M10 Motion Co-processor,Qualcomm Snapdragon 730 Processor
https://www.flipkart.com/search?q=mobiles&page=7,"Redmi K20 (Carbon Black, 64 GB)","₹21,999",4.5,6 GB RAM | 64 GB ROM,16.23 cm (6.39 inch) Full HD+ Display,48MP + 13MP + 8MP | 20MP Front Camera,4000 mAh Li-polymer Battery,Qualcomm Snapdragon 675 Processor
https://www.flipkart.com/search?q=mobiles&page=7,"Redmi Note 7 Pro (Nebula Red, 128 GB)","₹13,999",4.5,6 GB RAM | 128 GB ROM | Expandable Upto 256 GB,16.0 cm (6.3 inch) Full HD+ Display,48MP + 5MP | 13MP Front Camera,4000 mAh Li-polymer Battery,Helio P35 MT6765 Processor
https://www.flipkart.com/search?q=mobiles&page=7,"Tecno Camon 15 Pro (Ice Jadite, 128 GB)","₹15,999",4.3,6 GB RAM | 128 GB ROM | Expandable Upto 256 GB,16.59 cm (6.53 inch) Full HD+ Display,48MP + 2MP + 5MP + QVGA Rear Camera | 32MP Front Camera,4000 mAh Li-ion Polymer Battery Battery,Snapdragon 720G Processor
https://www.flipkart.com/search?q=mobiles&page=7,"Realme 6 Pro (Lightning Blue, 128 GB)","₹18,999",4.5,6 GB RAM | 128 GB ROM | Expandable Upto 256 GB,16.76 cm (6.6 inch) Full HD+ Display,64MP + 12MP + 8MP + 2MP | 16MP + 8MP Dual Front Camera,4300 mAh Battery,"Water and Dust Resistant (1 meter for Upto 30 minutes, IP67)"
https://www.flipkart.com/search?q=mobiles&page=7,"Apple iPhone SE (Red, 128 GB)","₹47,800",4.5,128 GB ROM,11.94 cm (4.7 inch) Retina HD Display,12MP Rear Camera | 7MP Front Camera,A13 Bionic Chip with 3rd Gen Neural Engine Processor,"Qualcomm® Snapdragon™ 855 Plus (Octa-core, 7nm, up to 2.96 GHz) , with Qualcomm AI Engine Processor"
https://www.flipkart.com/search?q=mobiles&page=7,"OnePlus 7T Pro (Haze Blue, 256 GB)","₹48,380",4.6,8 GB RAM | 256 GB ROM,16.94 cm (6.67 inch) Quad HD+ Display,48MP +8MP+16MP | 16MP Dual Front Camera,4085 mAh Battery,iOS 13 Compatible
https://www.flipkart.com/search?q=mobiles&page=7,"Apple iPhone XR (Black, 128 GB)","₹57,800",4.6,128 GB ROM,15.49 cm (6.1 inch) Display,12MP Rear Camera | 7MP Front Camera,A12 Bionic Chip Processor,Qualcomm Snapdragon (SDM450-F01) Octa Core Processor
https://www.flipkart.com/search?q=mobiles&page=7,"Samsung Galaxy M11 (Violet, 32 GB)","₹10,999",4.4,3 GB RAM | 32 GB ROM | Expandable Upto 512 GB,16.26 cm (6.4 inch) HD+ Display,13MP + 5MP + 2MP | 8MP Front Camera,5000 mAh Lithium-ion Battery,1 Year Warranty
https://www.flipkart.com/search?q=mobiles&page=13,InFocus Vibe 1,₹899,3.6,32 MB RAM | 32 MB ROM,4.57 cm (1.8 inch) QVGA Display,0.03MP Rear Camera,1000 mAh Battery,1 Year
https://www.flipkart.com/search?q=mobiles&page=13,"OPPO A9 2020 (Space Purple, 128 GB)","₹18,990",4.4,4 GB RAM | 128 GB ROM,16.51 cm (6.5 inch) Display,48MP + 8MP + 2MP + 2MP | 16MP Front Camera,5000 mAh Battery,Qualcomm SM6125 Processor
https://www.flipkart.com/search?q=mobiles&page=13,GAMMA K1 Nano,₹890,3.5,32 MB RAM | 32 MB ROM,3.56 cm (1.4 inch) Display,0.1MP Rear Camera,1000 mAh Battery,10 Days  Manufacturer Warranty Against Manufacturing Defects
https://www.flipkart.com/search?q=mobiles&page=2,"Realme 5s (Crystal Purple, 64 GB)","₹10,999",4.4,4 GB RAM | 64 GB ROM | Expandable Upto 256 GB,16.51 cm (6.5 inch) HD+ Display,48MP + 8MP + 2MP + 2MP | 13MP Front Camera,5000 mAh Battery,Qualcomm Snapdragon 665 Processor
https://www.flipkart.com/search?q=mobiles&page=2,"Realme X (Polar White, 128 GB)","₹15,999",4.5,4 GB RAM | 128 GB ROM,16.59 cm (6.53 inch) Full HD+ Display,48MP + 5MP | 16MP Front Camera,3765 mAh Battery,Qualcomm Snapdragon 710 Octa Core 2.2 GHz AIE Processor
https://www.flipkart.com/search?q=mobiles&page=2,"Realme X (Space Blue, 128 GB)","₹15,999",4.5,4 GB RAM | 128 GB ROM,16.59 cm (6.53 inch) Full HD+ Display,48MP + 5MP | 16MP Front Camera,3765 mAh Battery,Qualcomm Snapdragon 710 Octa Core 2.2 GHz AIE Processor
https://www.flipkart.com/search?q=mobiles&page=2,"Realme X (Polar White, 128 GB)","₹18,999",4.5,8 GB RAM | 128 GB ROM,16.59 cm (6.53 inch) Full HD+ Display,48MP + 5MP | 16MP Front Camera,3765 mAh Battery,Qualcomm Snapdragon 710 Octa Core 2.2 GHz AIE Processor
https://www.flipkart.com/search?q=mobiles&page=2,"Realme X (Space Blue, 128 GB)","₹18,999",4.5,8 GB RAM | 128 GB ROM,16.59 cm (6.53 inch) Full HD+ Display,48MP + 5MP | 16MP Front Camera,3765 mAh Battery,Qualcomm Snapdragon 710 Octa Core 2.2 GHz AIE Processor
https://www.flipkart.com/search?q=mobiles&page=2,"OPPO A9 2020 (Marine Green, 128 GB)","₹13,990",4.4,4 GB RAM | 128 GB ROM,16.51 cm (6.5 inch) Display,48MP + 8MP + 2MP + 2MP | 16MP Front Camera,5000 mAh Battery,Qualcomm SM6125 Processor
https://www.flipkart.com/search?q=mobiles&page=2,"Realme 6 (Comet White, 64 GB)","₹13,999",4.4,4 GB RAM | 64 GB ROM | Expandable Upto 256 GB,16.51 cm (6.5 inch) Full HD+ Display,64MP + 8MP + 2MP + 2MP | 16MP Front Camera,4300 mAh Battery,MediaTek Helio G90T Processor
https://www.flipkart.com/search?q=mobiles&page=18,Jivi N444,"₹1,199",3.5,24 MB RAM | 24 MB ROM,5.33 cm (2.1 inch) Display,1.3MP Rear Camera,1750 mAh Battery,1 Year
https://www.flipkart.com/search?q=mobiles&page=18,"Realme C1 (Mirror Black, 32 GB)","₹7,499",4.4,2 GB RAM | 32 GB ROM | Expandable Upto 256 GB,15.75 cm (6.2 inch) HD+ Display,13MP + 2MP | 5MP Front Camera,4230 mAh Li-ion Battery,Qualcomm Snapdragon 450 Octa Core 1.8 GHz Processor
https://www.flipkart.com/search?q=mobiles&page=18,Micromax X388,"₹1,139",4,32 MB RAM | 32 MB ROM,4.5 cm (1.77 inch) Display,0.03MP Rear Camera,2500 mAh Battery,1 Year Product and 6 Month Accessories
https://www.flipkart.com/search?q=mobiles&page=18,"Vivo V11 (Nebula Purple, 64 GB)","₹24,990",4.5,6 GB RAM | 64 GB ROM | Expandable Upto 256 GB,16.0 cm (6.3 inch) Full HD+ Display,16MP + 5MP | 25MP Front Camera,3315 mAh Battery,MediaTek P60 Octa Core 2.0 GHz Processor
https://www.flipkart.com/search?q=mobiles&page=11,"Samsung Galaxy S20+ (Cosmic Black, 128 GB)","₹77,999",4.5,8 GB RAM | 128 GB ROM | Expandable Upto 1 TB,17.02 cm (6.7 inch) Quad HD+ Display,64 MP + 12 MP +12 MP + VGA Depth Camera | 10MP Front Camera,4500 mAh Lithium-ion Battery,Exynos 990 Processor
https://www.flipkart.com/search?q=mobiles&page=11,"Nubia Red Magic 3 (Red, 128 GB)","₹38,999",4.2,8 GB RAM | 128 GB ROM,16.76 cm (6.6 inch) Full HD Display,48MP Rear Camera | 16MP Front Camera,5000 mAh Li-ion Polymer Battery,Qualcomm Snapdragon 855 Processor
https://www.flipkart.com/search?q=mobiles&page=11,"Redmi Note 7S (Sapphire Blue, 64 GB)","₹11,999",4.4,4 GB RAM | 64 GB ROM | Expandable Upto 256 GB,16.0 cm (6.3 inch) Full HD+ Display,48MP + 5MP | 13MP Front Camera,4000 mAh Battery,Qualcomm Snapdragon 660 AIE Processor
https://www.flipkart.com/search?q=mobiles&page=11,Megus Eco,₹790,3.1,32 MB RAM | 32 MB ROM,4.5 cm (1.77 inch) Display,0.3MP Rear Camera,800 mAh Battery,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
https://www.flipkart.com/search?q=mobiles&page=11,"Apple iPhone 11 Pro Max (Gold, 64 GB)","₹1,17,100",4.7,64 GB ROM,16.51 cm (6.5 inch) Super Retina XDR Display,12MP + 12MP + 12MP | 12MP Front Camera,A13 Bionic Chip Processor,Brand Warranty for 1 Year
https://www.flipkart.com/search?q=mobiles&page=10,"OnePlus 7 (Red, 256 GB)","₹37,750",4.6,8 GB RAM | 256 GB ROM,16.28 cm (6.41 inch) Display,48 MP + 5 MP | 16MP Front Camera,3700 mAh Battery,1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchase
https://www.flipkart.com/search?q=mobiles&page=10,Karbonn Jumbo K9,"₹1,390",4,Expandable Upto 8 GB,6.6 cm (2.6 inch) QVGA Display,1.3MP Rear Camera,1800 mAh Li-Ion Battery,1 Year for Mobile & 6 Months for Accessories
https://www.flipkart.com/search?q=mobiles&page=9,"Vivo V17Pro (Midnight Ocean Black, 128 GB)","₹29,499",4.5,8 GB RAM | 128 GB ROM,16.36 cm (6.44 inch) Full HD+ Display,48MP + 13MP + 8MP + 2MP | 32MP + 8MP Dual Front Camera,4100 mAh Li-ion Battery,Qualcomm Snapdragon 675 AIE Processor
https://www.flipkart.com/search?q=mobiles&page=9,"Vivo V17Pro (Glacier Ice White, 128 GB)","₹29,499",4.5,8 GB RAM | 128 GB ROM,16.36 cm (6.44 inch) Full HD+ Display,48MP + 13MP + 8MP + 2MP | 32MP + 8MP Dual Front Camera,4100 mAh Li-ion Battery,Qualcomm Snapdragon 675 AIE Processor
https://www.flipkart.com/search?q=mobiles&page=9,Itel It 5605n,"₹1,070",4.2,32 MB RAM | 32 MB ROM | Expandable Upto 32 GB,4.5 cm (1.77 inch) Display,0.3MP Rear Camera,2500 mAh Battery,1 Year Brand Warranty
https://www.flipkart.com/search?q=mobiles&page=9,"Redmi K20 (Flame Red, 128 GB)","₹24,999",4.5,6 GB RAM | 128 GB ROM,16.23 cm (6.39 inch) Full HD+ Display,48MP + 13MP + 8MP | 20MP Front Camera,4000 mAh Li-polymer Battery,Qualcomm Snapdragon 730 Processor
https://www.flipkart.com/search?q=mobiles&page=9,"Apple iPhone XR (Blue, 64 GB)","₹52,500",4.6,64 GB ROM,15.49 cm (6.1 inch) Display,12MP Rear Camera | 7MP Front Camera,A12 Bionic Chip Processor,iOS 13 Compatible
https://www.flipkart.com/search?q=mobiles&page=9,"Samsung Galaxy A30s (Prism Crush Black, 64 GB)","₹15,899",4.3,4 GB RAM | 64 GB ROM,16.26 cm (6.4 inch) HD+ Display,25MP + 5MP + 8MP | 16MP Front Camera,4000 mAh Li-ion Battery,Exynos 7904 Processor
https://www.flipkart.com/search?q=mobiles&page=9,Lava Hero 600,₹749,4,32 MB RAM | 0 KB ROM,4.57 cm (1.8 inch) Display,600 mAh Battery,6 months Warranty for Phone and 6 months replacement for accessories in the box,1 Year Manufacturer warranty
https://www.flipkart.com/search?q=mobiles&page=9,I Kall K30,₹649,3.5,32 MB RAM | 64 MB ROM,6.1 cm (2.4 inch) Display,0.3MP Rear Camera,1000 mAh Battery,MediaTek Helio G90T Processor
https://www.flipkart.com/search?q=mobiles&page=9,"Redmi Note 8 Pro (Gamma Green, 64 GB)","₹16,999",4.5,6 GB RAM | 64 GB ROM | Expandable Upto 512 GB,16.59 cm (6.53 inch) Full HD+ Display,64MP + 8MP + 2MP + 2MP | 20MP Front Camera,4500 mAh Li-polymer Battery,Qualcomm Snapdragon 730G Processor
https://www.flipkart.com/search?q=mobiles&page=9,"Realme X2 (Pearl White, 64 GB)","₹17,999",4.5,4 GB RAM | 64 GB ROM,16.26 cm (6.4 inch) Full HD+ Display,64MP + 8MP + 2MP + 2MP | 32MP Front Camera,4000 mAh Battery,Qualcomm Snapdragon 730G Processor
https://www.flipkart.com/search?q=mobiles&page=25,Itel MAGIC 1 CORE,"₹1,579",3.6,32 MB RAM | 32 MB ROM,6.1 cm (2.4 inch) Display,0.3MP Rear Camera,1900 mAh Battery,1 YEAR
https://www.flipkart.com/search?q=mobiles&page=14,Gfive U331 Combo of Two,"₹1,299",3.7,32 MB RAM | 64 MB ROM | Expandable Upto 16 GB,4.57 cm (1.8 inch) Display,0.3MP Rear Camera,950 mAh Battery,1 Year Manufacturer warranty.
https://www.flipkart.com/search?q=mobiles&page=14,Gfive U331 Combo of Two,"₹1,299",3.7,32 MB RAM | 64 MB ROM | Expandable Upto 16 GB,4.57 cm (1.8 inch) Display,0.3MP Rear Camera,950 mAh Battery,2 Year Replacement Guarantee
https://www.flipkart.com/search?q=mobiles&page=14,Lava PRIME Z,"₹1,550",4.2,32 MB RAM | 32 MB ROM,6.1 cm (2.4 inch) Display,1.3MP Rear Camera,1200 mAh Battery,1 Year Manufacturer Warranty
https://www.flipkart.com/search?q=mobiles&page=14,I Kall K18 New Combo of Two Mobiles,"₹1,199",3.6,32 MB RAM | 64 MB ROM,4.57 cm (1.8 inch) Display,0.3MP Rear Camera,800 mAh Battery,Domestic Warranty
https://www.flipkart.com/search?q=mobiles&page=14,Samsung Guru FM Plus SM-B110E/D,"₹1,662",4.3,NA ROM,3.81 cm (1.5 inch) Display,800 mAh Battery,1 year warranty on handset and 6 months warranty on the accessories.,Domestic Warranty
https://www.flipkart.com/search?q=mobiles&page=14,Jmax M40 Combo of Two,"₹1,299",3.4,32 MB RAM | 32 MB ROM,4.57 cm (1.8 inch) Display,1.3MP Rear Camera,1050 mAh Battery,Domestic Warranty
https://www.flipkart.com/search?q=mobiles&page=14,Jmax M40 Combo of Two,"₹1,299",3.4,32 MB RAM | 32 MB ROM,4.57 cm (1.8 inch) Display,1.3MP Rear Camera,1050 mAh Battery,Domestic Warranty
